,time,in_support_count,out_support_count,sensor_one_support_count,sensor_two_support_count,room_id,door_id,event_type
0,2024-05-23 15:10:13,0,9,34,36,1,0,0
1,2024-05-23 15:10:17,0,5,31,31,1,0,0
2,2024-05-23 15:10:19,0,4,22,22,1,0,0
3,2024-05-23 15:10:20,0,4,50,40,1,0,0
4,2024-05-23 15:10:23,0,5,48,44,1,0,0
5,2024-05-23 15:10:26,0,7,28,23,1,0,0
6,2024-05-23 15:10:27,0,9,32,32,1,0,0
7,2024-05-23 15:10:29,0,7,18,19,1,0,0
8,2024-05-23 15:10:29,0,9,25,29,1,0,0
9,2024-05-23 15:10:33,0,9,16,20,1,0,0
10,2024-05-23 15:10:40,14,0,50,32,1,0,1
11,2024-05-23 15:10:44,0,6,47,46,1,0,0
12,2024-05-23 15:10:45,0,6,42,21,1,0,0
13,2024-05-23 15:10:47,0,0,0,16,1,0,0
14,2024-05-23 15:10:55,0,8,32,24,1,0,0
15,2024-05-23 15:10:58,0,7,24,19,1,0,0
16,2024-05-23 15:11:05,0,11,56,50,1,0,0
17,2024-05-23 15:11:06,0,16,51,60,1,0,0
18,2024-05-23 15:11:08,0,9,37,35,1,0,0
19,2024-05-23 15:11:09,0,11,38,39,1,0,0
20,2024-05-23 15:11:13,0,11,49,48,1,0,0
21,2024-05-23 15:11:14,0,3,47,36,1,0,0
22,2024-05-23 15:11:19,0,7,97,95,1,0,0
23,2024-05-23 15:11:20,0,21,67,83,1,0,0
24,2024-05-23 15:11:22,0,22,65,66,1,0,0
25,2024-05-23 15:11:23,0,11,25,27,1,0,0
26,2024-05-23 15:11:25,0,9,53,32,1,0,0
27,2024-05-23 15:11:31,0,5,46,40,1,0,0
28,2024-05-23 15:11:39,0,7,14,15,1,0,0
29,2024-05-23 15:11:47,0,3,28,24,1,0,0
30,2024-05-23 15:11:50,0,4,51,52,1,0,0
31,2024-05-23 15:12:06,0,7,82,78,1,1,0
32,2024-05-23 15:12:12,7,0,19,19,1,0,1
33,2024-05-23 15:12:17,15,0,35,40,1,0,1
34,2024-05-23 15:13:53,13,0,24,26,1,0,1
35,2024-05-23 15:15:30,9,0,21,22,1,0,1
36,2024-05-23 15:16:16,9,0,22,22,1,0,1
37,2024-05-23 15:17:07,15,0,34,25,1,0,1
38,2024-05-23 15:17:27,0,3,27,44,1,0,0
39,2024-05-23 15:18:15,6,0,37,28,1,0,1
40,2024-05-23 15:21:42,0,6,42,45,1,0,0
41,2024-05-23 15:21:47,39,0,77,69,1,0,1
42,2024-05-23 15:22:07,0,5,23,24,1,0,0
43,2024-05-23 15:22:20,10,0,32,28,1,1,1
44,2024-05-23 15:22:49,8,0,28,23,1,0,1
45,2024-05-23 15:23:36,7,0,18,20,1,0,1
46,2024-05-23 15:23:43,13,0,31,27,1,0,1
47,2024-05-23 15:24:10,14,0,43,43,1,0,1
48,2024-05-23 15:24:54,11,0,40,36,1,0,1
49,2024-05-23 15:25:52,11,0,26,26,1,0,1
50,2024-05-23 15:25:53,11,0,31,28,1,0,1
51,2024-05-23 15:25:54,12,0,24,29,1,0,1
52,2024-05-23 15:26:27,12,0,19,15,1,0,1
53,2024-05-23 15:26:35,8,0,26,24,1,0,1
54,2024-05-23 15:27:13,10,0,27,28,1,0,1
55,2024-05-23 15:27:31,11,0,27,22,1,0,1
56,2024-05-23 15:28:24,8,0,15,14,1,0,1
57,2024-05-23 15:28:57,0,11,31,35,1,0,0
58,2024-05-23 15:29:07,9,0,26,30,1,0,1
59,2024-05-23 15:30:04,10,0,36,36,1,0,1
60,2024-05-23 15:33:10,12,0,24,33,1,0,1
61,2024-05-23 15:35:55,0,5,24,20,1,0,0
62,2024-05-23 15:36:00,31,0,114,122,1,0,1
63,2024-05-23 15:41:12,33,0,182,183,1,0,1
